cx,cy,angle,tx,ty,hit,miss
7,2,78,3,10,0,1
11,9,56,17,15,1,0
20,1,100,17,11,1,0
14,1,102,12,15,1,0
13,7,55,19,12,0,1
13,2,130,20,16,0,1
2,2,93,2,16,1,0
1,9,91,0,18,1,0
3,6,168,14,18,0,1
7,2,171,17,15,0,1
9,2,77,18,15,0,1
8,3,124,5,15,0,1
14,1,105,13,11,1,0
11,4,63,16,13,1,0
18,8,6,19,14,0,1
0,4,154,20,14,0,1
4,9,166,0,10,1,0
3,5,62,5,11,1,0
1,5,163,16,10,0,1
13,0,40,0,13,0,1
8,9,69,10,11,1,0
2,2,102,13,18,0,1
8,5,46,18,12,0,1
3,9,7,15,15,0,1
6,2,151,15,15,0,1
3,1,145,3,13,0,1
15,6,147,15,12,0,1
2,8,20,18,16,0,1
15,2,17,19,12,0,1
14,0,41,11,18,0,1
7,5,120,20,16,0,1
11,5,147,12,12,0,1
7,8,0,11,10,1,0
16,0,1,8,12,0,1
7,1,102,6,12,1,0
12,8,39,13,13,0,1
9,1,64,19,17,1,0
12,7,96,10,18,1,0
15,9,0,19,11,1,0
14,6,120,10,10,1,0
18,8,108,1,13,0,1
5,2,165,6,13,0,1
10,3,136,15,11,0,1
9,7,163,13,18,0,1
18,9,54,3,10,0,1
17,4,100,14,13,1,0
1,4,40,15,11,0,1
14,5,75,19,18,1,0
13,9,89,14,14,1,0
13,5,78,14,19,1,0
8,5,135,4,10,1,0
16,6,9,8,18,0,1
14,8,92,15,12,1,0
13,7,124,7,14,1,0
6,8,44,11,15,1,0
7,2,101,6,14,1,0
6,6,98,6,17,1,0
10,0,87,14,11,0,1
1,9,33,2,12,1,0
17,5,40,11,18,0,1
4,6,34,11,12,1,0
13,5,89,12,19,1,0
7,8,39,20,11,0,1
12,2,134,3,13,1,0
9,4,124,9,14,0,1
12,7,0,20,17,0,1
8,4,92,9,13,1,0
7,9,125,7,19,0,1
15,3,101,12,10,1,0
9,5,92,7,18,1,0
7,9,94,7,17,1,0
18,0,136,3,10,0,1
11,5,58,16,19,0,1
18,8,99,17,19,1,0
1,6,33,20,17,1,0
18,5,145,16,16,0,1
11,1,119,13,14,0,1
12,4,26,5,16,0,1
12,1,113,6,14,1,0
13,3,95,19,19,0,1
7,7,14,15,14,0,1
18,6,37,11,10,0,1
9,8,118,7,11,1,0
12,2,176,17,13,0,1
0,0,64,16,11,0,1
5,8,155,12,19,0,1
20,7,160,16,17,0,1
15,7,17,11,13,0,1
4,3,93,2,15,1,0
0,9,163,1,12,0,1
20,6,120,7,13,0,1
16,0,36,9,15,0,1
3,7,46,20,16,0,1
11,6,155,0,18,0,1
13,4,39,3,19,0,1
18,6,129,10,17,1,0
4,6,164,0,14,0,1
11,1,79,15,13,1,0
11,9,124,6,14,1,0
6,6,33,20,15,1,0
8,8,32,19,17,1,0
12,4,137,8,11,0,1
5,2,43,14,10,1,0
18,3,144,1,14,1,0
2,1,19,5,16,0,1
15,0,153,9,12,0,1
5,2,103,3,18,1,0
2,6,180,13,11,0,1
20,0,35,19,19,0,1
13,5,176,10,13,0,1
14,6,94,15,12,1,0
8,8,55,13,17,1,0
16,8,53,20,16,1,0
18,0,119,12,10,1,0
13,8,163,2,10,1,0
12,9,68,11,19,0,1
8,7,171,12,10,0,1
3,0,57,20,18,0,1
0,3,37,8,17,0,1
14,9,42,5,13,0,1
15,3,143,1,15,1,0
0,6,180,20,13,0,1
19,7,134,9,16,1,0
2,2,128,18,14,0,1
5,2,152,4,18,0,1
11,3,103,7,19,1,0
3,4,4,8,13,0,1
13,4,2,12,10,0,1
3,9,148,15,18,0,1
17,9,132,4,14,0,1
4,0,151,1,19,0,1
14,5,129,1,19,1,0
18,2,163,10,19,0,1
4,3,24,15,17,0,1
8,9,153,11,19,0,1
0,7,49,6,11,1,0
18,9,134,9,17,1,0
2,8,121,0,18,0,1
14,8,70,16,18,1,0
19,1,93,18,17,1,0
15,6,93,15,19,1,0
10,8,75,4,13,0,1
12,3,70,8,14,0,1
14,7,19,0,17,0,1
14,1,162,11,19,0,1
4,2,82,8,17,1,0
9,0,49,2,15,0,1
19,6,64,5,18,0,1
15,1,144,12,16,0,1
14,6,112,9,16,1,0
5,1,174,7,19,0,1
3,8,25,13,19,0,1
16,2,12,0,12,0,1
9,7,88,6,19,0,1
0,7,154,20,11,0,1
12,9,3,20,10,1,0
19,5,179,14,11,0,1
1,8,161,2,12,0,1
9,9,55,15,15,1,0
6,5,47,16,14,1,0
2,8,101,5,13,0,1
5,1,150,6,14,0,1
11,2,20,8,12,0,1
0,3,39,16,12,0,1
9,0,116,2,12,1,0
15,6,66,9,18,0,1
7,0,141,7,18,0,1
5,1,67,16,13,0,1
3,9,148,3,15,0,1
4,5,115,0,18,1,0
5,5,8,12,17,0,1
1,8,12,19,12,1,0
0,8,14,20,13,1,0
16,7,150,9,12,1,0
18,5,83,6,15,0,1
6,0,163,17,15,0,1
3,9,101,19,12,0,1
14,2,89,20,17,0,1
11,7,152,8,10,1,0
12,1,139,0,12,1,0
17,8,143,8,17,1,0
10,4,21,9,11,0,1
3,7,92,3,18,1,0
16,9,120,15,13,1,0
13,2,138,14,16,0,1
12,4,175,5,14,0,1
3,4,41,10,12,1,0
9,3,62,12,10,1,0
16,4,82,19,15,1,0
9,7,161,15,12,0,1
16,2,86,16,18,1,0
11,8,76,10,13,0,1
19,0,153,19,10,0,1
15,5,27,1,15,0,1
18,4,80,18,13,1,0
0,5,124,3,16,0,1
2,2,110,0,11,1,0
8,0,96,15,15,0,1
7,6,152,8,11,0,1
17,3,34,19,17,0,1
10,9,56,10,13,0,1
8,7,115,15,18,0,1
7,0,95,5,11,1,0
8,2,90,0,19,0,1
10,5,75,8,16,0,1
17,5,152,1,14,1,0
17,4,79,20,13,1,0
9,2,117,15,19,0,1
0,0,92,1,15,1,0
16,4,171,4,19,0,1
3,5,110,13,19,0,1
11,6,90,12,11,1,0
11,5,61,12,17,0,1
9,9,138,6,13,1,0
17,3,26,13,18,0,1
10,8,154,15,17,0,1
16,6,81,13,14,0,1
13,9,148,1,15,1,0
9,6,21,20,10,1,0
10,4,43,14,10,1,0
19,1,74,12,19,0,1
9,6,166,2,18,0,1
6,2,91,15,14,0,1
7,4,78,9,12,1,0
9,5,123,4,11,1,0
6,6,122,0,16,1,0
5,5,78,4,19,0,1
10,4,62,9,16,0,1
8,3,131,0,15,1,0
13,9,26,9,18,0,1
7,1,129,20,18,0,1
1,0,98,15,11,0,1
8,0,68,14,10,1,0
19,6,141,9,14,1,0
4,0,43,7,11,0,1
4,0,158,1,18,0,1
9,4,87,9,18,1,0
12,6,128,7,15,1,0
0,7,128,14,13,0,1
13,7,148,3,17,0,1
6,0,69,1,18,0,1
2,3,124,2,17,0,1
4,7,44,13,16,1,0
9,4,136,16,15,0,1
16,2,169,2,11,0,1
12,3,83,13,15,1,0
4,8,22,19,14,1,0
19,8,96,16,19,1,0
14,9,34,6,13,0,1
18,0,114,10,19,1,0
0,4,76,2,17,1,0
0,8,65,4,12,1,0
15,0,89,14,11,1,0
13,4,152,2,15,0,1
11,9,151,8,17,0,1
5,1,50,10,13,0,1
9,6,124,8,14,0,1
0,7,4,19,10,1,0
7,1,9,15,14,0,1
16,7,76,15,19,0,1
19,9,138,9,18,1,0
6,6,83,12,12,0,1
12,9,160,6,13,1,0
3,5,62,8,15,1,0
7,5,29,5,14,0,1
17,6,28,1,10,0,1
8,7,43,12,12,1,0
13,3,93,20,10,0,1
9,9,160,5,11,1,0
18,9,144,18,10,1,0
16,2,25,7,14,0,1
4,6,18,0,16,0,1
15,1,77,19,13,1,0
13,4,73,16,15,1,0
0,9,103,2,17,0,1
3,9,26,14,15,1,0
8,9,111,12,13,0,1
7,1,47,9,15,0,1
2,1,31,12,12,0,1
7,6,46,16,17,1,0
0,2,81,13,13,0,1
13,7,152,2,12,1,0
0,5,36,3,10,0,1
9,6,72,11,17,1,0
8,3,93,10,17,0,1
12,3,123,3,14,1,0
5,8,69,9,18,1,0
12,9,40,12,18,0,1
9,8,18,8,16,0,1
14,9,19,20,17,0,1
7,2,149,6,13,0,1
10,4,64,12,19,0,1
15,3,110,10,14,1,0
6,4,82,14,12,0,1
3,1,164,0,13,0,1
10,6,118,7,10,1,0
15,1,109,10,10,1,0
8,7,78,9,17,1,0
0,1,123,9,11,0,1
17,2,122,19,18,0,1
17,3,93,17,13,1,0
6,7,120,9,11,0,1
19,8,172,12,12,0,1
0,7,47,3,12,1,0
0,5,27,10,10,1,0
19,2,44,17,10,0,1
6,2,68,10,10,1,0
1,8,81,1,17,1,0
9,4,25,14,15,0,1
19,5,106,17,10,1,0
7,7,176,13,14,0,1
7,4,30,11,19,0,1
12,9,11,17,19,0,1
19,4,172,17,12,0,1
3,7,74,17,10,0,1
6,4,51,13,12,1,0
1,9,144,7,11,0,1
8,9,121,3,16,1,0
15,7,149,11,10,1,0
19,9,66,20,13,1,0
18,0,131,6,14,1,0
5,0,126,1,15,0,1
8,6,105,6,17,1,0
12,4,29,15,18,0,1
1,2,44,19,17,1,0
6,5,175,18,14,0,1
6,7,124,3,12,1,0
11,8,133,7,14,1,0
9,8,32,14,11,1,0
13,3,7,4,13,0,1
0,0,123,5,12,0,1
3,0,27,15,11,0,1
16,3,138,0,19,1,0
7,7,127,8,19,0,1
18,7,64,19,19,0,1
0,0,175,14,10,0,1
4,8,80,19,12,0,1
4,1,40,19,16,1,0
9,9,145,1,17,1,0
13,8,146,4,17,0,1
15,0,26,4,18,0,1
8,0,95,10,16,0,1
8,6,126,0,17,1,0
20,6,139,14,11,1,0
14,4,65,18,12,1,0
19,1,147,3,13,1,0
18,0,49,3,11,0,1
9,2,21,6,17,0,1
16,0,114,11,10,1,0
12,5,137,3,12,1,0
3,4,175,1,10,0,1
9,7,55,12,17,0,1
17,3,51,17,12,0,1
12,0,86,12,16,1,0
3,3,29,20,11,1,0
18,9,109,15,12,1,0
3,6,158,14,14,0,1
15,9,2,3,17,0,1
7,7,29,7,18,0,1
20,1,138,1,16,1,0
5,3,84,17,12,0,1
11,5,59,18,19,1,0
3,0,47,19,14,0,1
13,8,167,12,12,0,1
5,2,131,5,16,0,1
9,0,70,13,14,1,0
10,1,119,3,11,1,0
0,9,32,16,10,0,1
4,8,44,10,11,0,1
2,5,134,9,15,0,1
7,7,90,6,10,1,0
7,2,78,2,19,0,1
12,1,80,16,15,1,0
16,9,151,2,18,1,0
9,7,36,16,10,1,0
1,0,176,7,16,0,1
4,2,50,19,17,1,0
4,4,179,6,12,0,1
10,5,51,19,16,1,0
15,8,168,4,12,1,0
16,7,115,18,19,0,1
10,0,151,12,15,0,1
3,7,90,4,15,1,0
1,1,155,18,17,0,1
1,3,55,8,14,1,0
5,4,60,13,15,1,0
8,6,124,5,15,0,1
12,5,173,5,17,0,1
1,2,93,6,14,0,1
16,6,4,17,11,0,1
13,1,126,9,11,0,1
7,4,18,19,10,1,0
15,5,76,7,17,0,1
4,2,80,18,12,0,1
16,1,51,10,13,0,1
12,3,136,4,12,1,0
5,2,68,8,12,1,0
20,3,109,8,13,0,1
14,0,105,9,15,1,0
17,8,113,1,18,0,1
4,2,62,10,16,1,0
5,1,162,12,13,0,1
12,0,152,3,11,0,1
3,6,71,8,19,1,0
20,8,99,20,15,1,0
4,7,143,18,12,0,1
18,1,163,17,18,0,1
10,1,134,17,18,0,1
9,4,126,0,14,1,0
18,4,134,6,19,1,0
2,4,22,14,11,1,0
16,9,129,14,16,0,1
7,9,112,1,14,0,1
13,5,132,0,18,1,0
20,1,135,20,19,0,1
0,7,88,14,19,0,1
11,7,37,16,10,1,0
10,0,68,13,10,1,0
8,9,74,10,13,1,0
17,8,30,7,15,0,1
14,1,93,14,11,1,0
18,3,131,17,16,0,1
18,3,63,0,19,0,1
14,9,70,13,19,0,1
10,2,131,2,10,1,0
13,0,178,4,11,0,1
3,2,130,2,16,0,1
13,8,122,6,19,1,0
10,9,108,8,10,1,0
9,0,15,8,19,0,1
5,9,50,11,14,1,0
16,4,151,0,12,1,0
14,0,134,0,18,0,1
17,9,119,14,13,1,0
8,8,96,20,13,0,1
19,2,157,1,10,1,0
4,0,83,5,19,1,0
15,9,127,8,17,1,0
15,6,121,7,18,1,0
2,5,33,19,16,1,0
20,3,5,10,16,0,1
16,6,102,1,12,0,1
9,6,68,11,17,0,1
16,0,47,5,13,0,1
9,6,46,10,10,0,1
5,1,74,8,18,1,0
16,3,105,10,10,0,1
1,2,101,10,19,0,1
11,5,175,11,10,0,1
15,9,59,19,12,1,0
6,7,110,7,13,0,1
10,1,125,4,15,0,1
16,8,147,20,16,0,1
0,1,58,10,18,1,0
18,5,87,17,15,1,0
10,1,76,15,19,1,0
18,1,142,9,17,0,1
8,0,83,4,13,0,1
3,4,164,8,18,0,1
16,5,143,6,14,1,0
17,4,90,17,19,1,0
16,4,99,15,11,1,0
4,0,161,10,12,0,1
2,2,6,11,13,0,1
15,0,95,13,10,1,0
1,4,82,11,17,0,1
16,6,156,10,10,1,0
0,1,173,2,12,0,1
1,0,143,18,17,0,1
16,8,112,15,15,1,0
1,6,84,1,10,1,0
9,0,104,0,18,0,1
10,4,78,1,12,0,1
2,1,94,19,13,0,1
6,8,15,10,14,0,1
15,9,130,8,16,1,0
4,7,82,3,12,1,0
0,4,87,4,16,0,1
8,4,71,20,18,0,1
17,6,44,1,19,0,1
7,8,44,15,16,1,0
3,6,55,16,17,0,1
20,9,133,9,19,1,0
19,4,26,1,11,0,1
2,5,19,19,10,1,0
19,3,148,3,11,1,0
7,5,98,6,18,1,0
12,4,28,20,15,0,1
5,8,141,14,14,0,1
10,9,79,14,10,0,1
17,5,29,4,10,0,1
12,1,178,8,17,0,1
17,3,68,19,13,1,0
15,9,33,17,10,1,0
13,7,10,0,16,0,1
5,6,23,18,12,1,0
16,0,109,7,16,0,1
5,6,114,1,15,1,0
2,4,114,2,18,0,1
11,9,137,1,17,1,0
16,4,2,18,16,0,1
5,2,85,9,17,0,1
17,1,117,9,12,0,1
7,4,40,19,15,1,0
17,5,149,14,16,0,1
4,6,51,9,14,1,0
1,9,170,3,11,0,1
18,4,119,4,10,0,1
2,7,89,4,10,1,0
15,7,134,5,15,1,0
5,2,141,20,16,0,1
20,8,106,7,15,0,1
11,8,60,18,17,1,0
11,5,22,12,14,0,1
20,5,32,13,11,0,1
18,2,74,18,16,0,1
19,6,92,20,17,1,0
11,4,118,2,18,1,0
5,5,57,7,10,1,0
0,8,64,8,14,0,1
3,0,123,0,12,0,1
6,8,91,5,12,1,0
16,5,115,12,17,1,0
11,7,96,20,16,0,1
14,9,44,16,15,0,1
19,7,166,4,10,1,0
14,2,126,5,18,0,1
14,4,134,20,18,0,1
10,0,95,9,19,1,0
8,4,99,16,15,0,1
7,8,2,5,18,0,1
1,4,67,20,16,0,1
5,3,94,5,10,1,0
20,6,100,14,13,0,1
15,9,27,1,11,0,1
8,2,91,6,11,1,0
18,1,18,11,16,0,1
12,4,100,9,18,1,0
9,1,0,16,19,0,1
18,6,75,12,18,0,1
9,2,26,5,15,0,1
12,0,178,10,15,0,1
18,4,173,10,14,0,1
5,7,31,10,17,0,1
3,8,156,14,16,0,1
12,6,157,18,14,0,1
1,0,39,14,11,1,0
9,5,97,3,18,0,1
11,4,12,1,10,0,1
3,8,55,14,14,0,1
3,2,153,1,11,0,1
3,3,39,14,18,0,1
7,0,101,17,10,0,1
12,6,88,7,18,0,1
18,1,130,16,16,0,1
17,8,53,0,15,0,1
13,6,141,5,11,1,0
14,1,168,12,13,0,1
10,3,5,5,19,0,1
11,0,102,9,11,1,0
13,9,161,7,17,0,1
0,9,28,7,15,0,1
0,5,20,17,10,1,0
4,7,65,18,14,0,1
20,3,136,15,14,0,1
8,4,117,7,10,1,0
14,4,67,4,16,0,1
12,1,8,2,18,0,1
19,6,71,17,18,0,1
1,4,145,5,15,0,1
10,0,66,13,13,0,1
4,8,1,18,15,0,1
16,0,105,13,13,1,0
7,7,123,4,15,1,0
1,4,86,1,12,1,0
6,1,77,11,17,1,0
4,8,139,14,18,0,1
20,8,137,10,19,1,0
18,7,110,13,11,0,1
15,9,97,16,13,1,0
15,2,125,10,17,0,1
15,5,107,9,18,1,0
10,0,116,5,10,1,0
4,9,47,15,19,1,0
0,9,54,12,19,0,1
15,3,104,14,10,1,0
0,1,166,7,15,0,1
11,3,67,16,17,1,0
20,9,117,11,14,0,1
4,6,22,8,18,0,1
0,3,45,3,10,0,1
4,6,173,12,15,0,1
19,1,135,8,12,1,0
10,7,59,15,11,0,1
4,9,23,6,10,1,0
9,2,160,6,11,0,1
13,2,141,8,18,0,1
16,0,144,1,16,0,1
10,3,135,2,10,1,0
8,3,128,3,19,0,1
0,7,116,16,18,0,1
7,7,62,20,17,0,1
9,6,156,4,14,0,1
19,7,115,12,18,1,0
16,6,26,19,13,0,1
16,8,141,16,13,0,1
18,3,82,4,13,0,1
13,9,31,16,18,0,1
13,7,149,10,10,1,0
15,6,76,16,14,1,0
19,5,51,4,17,0,1
0,6,41,9,13,1,0
1,0,124,11,13,0,1
10,6,156,19,17,0,1
18,3,53,1,13,0,1
13,1,163,14,16,0,1
1,1,79,5,18,1,0
0,4,101,18,17,0,1
10,4,160,9,12,0,1
10,7,31,12,18,0,1
15,8,45,18,12,1,0
6,3,87,5,10,1,0
11,3,116,8,11,1,0
1,8,154,20,12,0,1
1,3,57,17,19,0,1
15,9,39,19,14,1,0
11,4,62,5,16,0,1
5,2,111,18,16,0,1
7,6,99,6,15,1,0
16,0,109,10,11,0,1
19,9,142,12,15,1,0
7,3,109,3,13,1,0
11,9,151,1,13,1,0
12,9,168,11,11,1,0
16,5,45,1,18,0,1
17,5,118,11,13,1,0
19,9,161,13,14,0,1
10,2,25,0,13,0,1
20,8,77,19,19,0,1
2,0,40,4,17,0,1
10,1,48,4,11,0,1
12,2,69,10,14,0,1
0,9,175,8,13,0,1
2,2,129,8,13,0,1
16,2,85,12,16,0,1
9,5,74,13,13,1,0
16,8,159,8,11,1,0
19,5,99,17,11,1,0
1,7,174,6,13,0,1
17,0,113,17,13,0,1
16,7,119,13,12,1,0
7,8,73,8,19,0,1
15,2,80,10,12,0,1
1,2,180,11,16,0,1
13,3,126,13,12,0,1
0,9,114,11,15,0,1
5,6,24,14,10,1,0
2,3,160,6,19,0,1
2,7,94,15,16,0,1
9,7,103,20,12,0,1
19,4,165,0,10,1,0
14,3,75,20,18,1,0
12,1,130,15,16,0,1
13,9,120,15,14,0,1
19,6,137,8,15,1,0
1,1,86,2,10,1,0
9,9,42,16,13,1,0
7,3,96,7,17,1,0
10,6,129,5,13,1,0
9,6,33,3,17,0,1
12,6,107,1,13,0,1
2,0,130,15,19,0,1
4,3,166,15,15,0,1
12,9,129,7,12,1,0
15,9,19,5,16,0,1
3,9,121,16,19,0,1
13,9,64,14,14,1,0
19,0,113,12,15,1,0
3,2,32,10,16,0,1
19,7,82,17,10,0,1
7,3,21,12,16,0,1
3,7,136,5,16,0,1
17,5,180,7,14,0,1
10,6,62,9,19,0,1
15,0,37,6,11,0,1
13,1,57,20,15,1,0
6,4,134,0,13,1,0
5,3,43,5,16,0,1
13,9,131,8,12,1,0
11,5,131,7,11,1,0
16,7,125,12,16,1,0
15,8,99,15,14,1,0
15,6,1,0,10,0,1
11,6,55,4,19,0,1
11,5,147,18,19,0,1
16,0,120,14,16,0,1
20,3,111,17,11,1,0
6,4,104,3,16,1,0
19,4,129,13,13,1,0
4,1,57,15,19,1,0
14,3,88,14,11,1,0
13,5,71,16,16,1,0
14,2,2,16,19,0,1
16,0,123,14,15,0,1
17,5,167,5,19,0,1
18,5,141,7,16,1,0
8,7,94,11,16,0,1
4,2,139,15,17,0,1
9,9,65,13,19,1,0
10,6,137,9,12,0,1
16,4,86,16,16,1,0
5,9,62,10,17,1,0
0,7,72,11,14,0,1
9,5,15,6,17,0,1
3,9,166,5,17,0,1
2,3,126,8,12,0,1
12,9,82,13,12,1,0
20,5,120,13,18,1,0
20,6,34,8,17,0,1
7,4,135,20,12,0,1
13,6,74,16,15,1,0
15,6,5,8,19,0,1
18,8,22,15,15,0,1
6,9,10,5,10,1,0
17,6,9,10,14,0,1
1,0,19,9,11,0,1
1,5,95,12,10,0,1
7,7,64,10,14,1,0
15,9,113,11,14,1,0
4,9,134,5,10,1,0
6,9,56,0,13,0,1
19,9,138,11,18,1,0
5,6,103,19,11,0,1
2,0,125,5,17,0,1
1,6,67,3,13,1,0
18,0,21,8,14,0,1
11,0,78,14,16,1,0
2,8,78,10,18,0,1
4,7,58,15,11,0,1
9,0,152,7,10,0,1
16,9,118,13,17,1,0
20,0,148,2,12,1,0
13,0,141,9,19,0,1
12,3,170,0,15,0,1
3,9,70,4,16,1,0
17,4,130,0,12,0,1
10,9,174,6,10,1,0
12,2,168,15,19,0,1
4,1,3,18,14,0,1
0,6,114,0,18,0,1
12,8,51,17,16,1,0
12,8,47,19,17,1,0
17,6,43,19,10,1,0
1,7,66,13,17,0,1
13,9,153,3,12,1,0
16,9,173,0,18,0,1
11,6,144,16,16,0,1
19,6,169,10,16,0,1
18,8,165,9,10,1,0
14,3,96,12,18,1,0
6,9,76,4,15,0,1
10,3,65,11,16,0,1
1,0,32,16,19,0,1
10,8,116,8,10,1,0
1,7,35,8,10,1,0
0,2,66,7,15,1,0
11,3,47,8,19,0,1
11,7,4,18,18,0,1
8,9,153,3,10,1,0
18,9,75,0,18,0,1
14,2,137,6,11,1,0
5,7,23,9,19,0,1
4,4,105,2,17,1,0
15,5,130,1,19,1,0
15,5,153,16,13,0,1
3,2,49,11,12,1,0
5,5,74,9,17,1,0
10,1,169,17,18,0,1
20,3,60,19,14,0,1
19,0,74,18,10,0,1
11,8,126,5,13,1,0
15,6,157,5,11,1,0
16,4,103,13,16,1,0
6,8,21,12,11,1,0
12,6,1,14,19,0,1
10,6,63,15,16,1,0
11,9,180,17,10,1,0
3,0,10,4,15,0,1
1,5,2,6,14,0,1
13,4,61,19,13,1,0
0,9,4,19,11,1,0
1,0,88,7,19,0,1
12,8,157,4,15,0,1
1,6,29,20,11,0,1
9,8,166,3,14,0,1
20,2,86,3,13,0,1
0,1,129,17,13,0,1
4,0,0,1,14,0,1
0,7,74,5,19,1,0
4,6,99,2,12,1,0
7,5,82,6,11,1,0
14,9,28,12,13,0,1
5,5,77,19,19,0,1
1,7,137,20,12,0,1
2,9,44,20,11,0,1
7,7,17,17,18,0,1
9,6,152,4,18,0,1
3,5,52,7,12,1,0
5,6,103,13,17,0,1
14,4,107,3,18,0,1
13,3,101,10,10,1,0
16,1,162,1,11,0,1
3,5,177,10,10,0,1
6,3,44,16,17,0,1
15,1,3,14,18,0,1
19,6,80,1,14,0,1
5,5,177,18,14,0,1
6,5,24,5,18,0,1
1,6,92,12,15,0,1
9,1,31,20,19,0,1
9,4,23,17,17,0,1
7,0,32,0,14,0,1
15,6,127,9,13,1,0
1,9,170,6,10,1,0
15,4,132,8,11,1,0
11,9,136,16,15,0,1
3,3,62,9,15,1,0
6,5,39,13,12,1,0
8,5,84,18,16,0,1
5,5,12,12,13,0,1
15,1,63,9,10,0,1
11,9,116,11,10,1,0
20,6,151,10,11,1,0
1,7,70,19,14,0,1
19,8,113,18,10,1,0
18,2,109,17,13,0,1
5,6,172,19,12,0,1
1,2,92,0,15,1,0
2,6,95,1,10,1,0
1,4,27,1,13,0,1
13,9,78,16,14,1,0
7,8,65,20,10,0,1
11,4,103,10,11,1,0
12,0,180,9,19,0,1
18,8,157,2,13,1,0
20,4,179,2,17,0,1
2,9,33,7,11,1,0
18,7,58,3,15,0,1
1,0,75,5,17,1,0
15,7,121,13,10,1,0
20,3,40,19,13,0,1
6,3,72,7,18,0,1
9,3,36,15,16,0,1
1,8,12,19,10,1,0
14,0,35,10,10,0,1
2,0,67,14,18,0,1
14,1,25,4,11,0,1
17,6,32,18,16,0,1
14,0,66,1,15,0,1
6,6,98,11,10,0,1
13,8,2,2,10,0,1
4,1,156,2,12,0,1
12,4,74,3,16,0,1
20,8,145,6,18,1,0
20,5,174,0,11,0,1
9,1,110,7,10,1,0
7,2,144,13,10,0,1
18,2,3,16,19,0,1
18,9,112,14,14,1,0
19,6,71,20,11,1,0
3,7,76,6,14,1,0
8,0,69,13,15,1,0
13,6,80,8,11,0,1
16,9,132,3,16,0,1
19,9,39,17,10,0,1
9,9,107,12,18,0,1
10,6,60,14,16,1,0
0,6,3,18,17,0,1
4,4,29,20,12,1,0
4,5,86,5,19,1,0
7,7,88,6,15,1,0
9,7,176,2,12,0,1
1,3,31,18,14,1,0
19,7,151,10,13,1,0
0,7,58,18,16,0,1
15,6,107,12,16,1,0
7,3,110,7,15,0,1
2,5,125,17,15,0,1
13,6,75,16,18,1,0
6,4,125,15,16,0,1
18,9,169,15,10,1,0
13,4,26,19,18,0,1
4,5,82,13,19,0,1
15,2,168,2,16,0,1
13,7,134,7,15,1,0
9,2,48,4,12,0,1
16,2,147,0,10,0,1
2,2,167,20,16,0,1
3,8,47,9,15,1,0
7,4,61,2,10,0,1
2,2,96,0,16,1,0
4,2,133,19,17,0,1
11,2,56,16,11,1,0
5,6,15,8,11,0,1
6,5,110,19,10,0,1
9,5,133,1,14,1,0
7,6,17,2,15,0,1
0,9,113,1,17,0,1
5,0,90,7,13,1,0
0,5,44,9,14,1,0
6,1,56,20,19,1,0
17,0,0,9,11,0,1
19,0,173,20,13,0,1
9,7,21,5,14,0,1
16,0,138,5,15,0,1
13,5,58,10,11,0,1
3,3,112,7,14,0,1
5,7,25,16,18,0,1
4,5,64,13,13,0,1
12,5,78,15,15,1,0
15,3,92,10,14,0,1
11,6,61,16,16,1,0
7,0,95,0,17,0,1
1,3,93,6,15,0,1
16,1,70,11,11,0,1
15,9,59,18,12,1,0
9,0,76,13,11,1,0
14,2,49,19,12,0,1
7,5,47,20,17,1,0
20,9,163,2,19,0,1
18,5,96,0,15,0,1
1,4,44,4,17,0,1
8,5,51,16,14,1,0
11,8,180,5,10,1,0
14,2,152,6,10,0,1
4,3,36,14,19,0,1
15,7,124,12,15,1,0
11,6,150,4,17,0,1
18,9,158,4,15,1,0
12,3,67,12,15,0,1
9,0,132,18,16,0,1
2,7,38,14,16,1,0
6,5,76,1,16,0,1
4,5,120,13,11,0,1
1,7,71,6,11,0,1
3,2,97,10,15,0,1
5,7,51,16,15,0,1
15,9,173,13,16,0,1
3,8,31,8,19,0,1
7,5,61,10,13,1,0
12,0,99,7,19,1,0
14,9,61,15,12,1,0
15,7,58,5,18,0,1
4,6,122,18,17,0,1
17,6,62,17,14,0,1
12,6,4,10,14,0,1
1,4,70,5,11,1,0
10,7,49,13,15,0,1
19,9,44,17,12,0,1
5,2,44,20,18,1,0
9,7,129,2,14,1,0
11,9,14,10,17,0,1
9,2,136,2,10,1,0
4,9,111,2,16,1,0
12,8,129,9,15,0,1
15,5,58,12,19,0,1
15,8,98,9,17,0,1
0,0,101,12,16,0,1
4,9,146,9,16,0,1
10,4,121,6,12,1,0
3,2,116,9,19,0,1
0,8,23,16,14,1,0
14,5,145,11,14,0,1
9,6,161,16,18,0,1
18,5,68,7,11,0,1
7,7,136,19,12,0,1
5,9,45,6,13,0,1
1,4,74,20,17,0,1
19,7,90,14,11,0,1
1,7,60,2,11,1,0
13,6,180,8,17,0,1
10,3,142,0,11,1,0
16,2,128,6,17,1,0
11,8,16,10,18,0,1
5,4,60,19,16,0,1
13,8,136,0,19,1,0
1,8,82,1,10,1,0
5,9,143,0,12,1,0
0,0,49,19,13,0,1
17,0,167,2,19,0,1
7,8,168,2,11,1,0
12,0,57,16,16,0,1
14,8,69,18,17,1,0
0,2,76,3,14,1,0
15,8,125,11,11,1,0
7,4,172,12,15,0,1
14,6,116,7,19,1,0
4,6,104,1,16,1,0
